,Date,Tweet Id,Reviews,Username,processed_reviews
213,2022-04-07 22:52:53+00:00,1.5122E+18,Good Evening Tweeters. Hope Everyone is Either Staying Safe or Getting Vaccinated From COVID19/Omnicron. How's it Going?,deadcon8,good evening tweeters hope everyone is either staying safe or getting vaccinated from covid omnicron how s it going
214,2022-04-07 22:43:55+00:00,1.5122E+18,They know they are going to lose big in the mid-terms and in 2024. The purpose of taking these extreme positions now is that by 2028 these subjects will have been in the public conversation so long they'll seem less perverse. ,watchingthewea1,they know they are going to lose big in the mid terms and in the purpose of taking these extreme positions now is that by these subjects will have been in the public conversation so long they ll seem less perverse
215,2022-04-07 22:40:41+00:00,1.5122E+18,"  _libertad  I have only done a glance at the recent data, which suggests strongly, the Omnicron B2 (assuming it is the only one in NZ…) has a higher transmission amongst the vaccinated.

It can be argued that the unvaccinated aren’t self-reporting. Methodologically  relevant as WHO’s issue.",CreateInspiring,libertad i have only done a glance at the recent data which suggests strongly the omnicron b assuming it is the only one in nz has a higher transmission amongst the vaccinated it can be argued that the unvaccinated aren t self reporting methodologically relevant as who s issue
216,2022-04-07 22:38:09+00:00,1.5122E+18," Omnicron XE, também disponível nas versões diesel e elétrico. Procure seu revendedor Ford.",e_volppe,omnicron xe tamb m dispon vel nas vers es diesel e el trico procure seu revendedor ford
217,2022-04-07 22:24:25+00:00,1.51219E+18,"_Bateman  Yep that’s realty.when pandemic first hit, when there were so many unknowns, when there were no vaccines. But we’re not in that reality now. We’re in Omnicron which is milder, with 90% of population vaxed. It’s endemic, at risk are the  elderly, for the rest its mostly manageable",paulaspeak2,bateman yep that s realty when pandemic first hit when there were so many unknowns when there were no vaccines but we re not in that reality now we re in omnicron which is milder with of population vaxed it s endemic at risk are the elderly for the rest its mostly manageable
218,2022-04-07 21:51:49+00:00,1.51219E+18,"68  interesting? It’s troubling. The obsession with corona viruses, dicing &amp; slicing, is it omnicron, or a cold. No maybe it’s flu, no  wait it could omnicron B2 A!!!! Obsession with every sniffle/runny nose.things we used to just live with!!! It’s pathological &amp; needs to stop.",paulaspeak2,interesting it s troubling the obsession with corona viruses dicing amp slicing is it omnicron or a cold no maybe it s flu no wait it could omnicron b a obsession with every sniffle runny nose things we used to just live with it s pathological amp needs to stop
219,2022-04-07 21:44:12+00:00,1.51218E+18," Pretty much everyone around tons of people were likely to get Omnicron. Not that it is a huge deal for most people. Freedom of choice should be the key. If they want to get 4 boosters fine. If others don't, also fine.",rehvis,pretty much everyone around tons of people were likely to get omnicron not that it is a huge deal for most people freedom of choice should be the key if they want to get boosters fine if others don t also fine
220,2022-04-07 21:14:27+00:00,1.51218E+18,if one more person says omnicron instead of omicron around me…,seejohnrun,if one more person says omnicron instead of omicron around me
221,2022-04-07 21:06:10+00:00,1.51217E+18, So keep yours on then. I took Logan to raps game on Sunday &amp; he wore N95 as I don't want him to miss more school but fact remains that anything less than a N95 will not prevent omnicron varnts from spreading &amp; even that is ?abl. Our mask mandate that allowed any cloth was useless,jestiny,so keep yours on then i took logan to raps game on sunday amp he wore n as i don t want him to miss more school but fact remains that anything less than a n will not prevent omnicron varnts from spreading amp even that is abl our mask mandate that allowed any cloth was useless
222,2022-04-07 20:47:49+00:00,1.51217E+18,How good i perform at Hotel Vegas always depends on if i can beat this one lady at pool at this bar across the street. Shes always there. I always win.,TheYoungMarcus,how good i perform at hotel vegas always depends on if i can beat this one lady at pool at this bar across the street shes always there i always win
223,2022-04-07 20:34:44+00:00,1.51217E+18, BREAKING :  DELTACRON has hit Sydney. A combination of Delta and Omnicron strains of COVID. Source :  5.00 am Channel Nine News. TheRealPHIL PHILforPM TheRealPM DrPHILofEmpathy PHILforRiverina DeptOfInhumaneServices PHIL PHIL,PhilipJohnBrow2,breaking deltacron has hit sydney a combination of delta and omnicron strains of covid source am channel nine news therealphil philforpm therealpm drphilofempathy philforriverina deptofinhumaneservices phil phil
224,2022-04-07 20:29:42+00:00,1.51217E+18,_daniel   Reminder because someone is a billionaire  doesn't mean it's the source of your problems,Hsjs85490290,daniel reminder because someone is a billionaire doesn t mean it s the source of your problems
225,2022-04-07 20:23:06+00:00,1.51216E+18,Tonight at Hotel Calivegas! Terrence(Guitar for Indoor Creature) has his own band now called Soul Sipper come see :)) ,TheYoungMarcus,tonight at hotel calivegas terrence guitar for indoor creature has his own band now called soul sipper come see
226,2022-04-07 20:12:12+00:00,1.51216E+18,   Surgical masks are widely available and provide actual protection. Covering your face with a balaclava or keffiyeh doesn't prevent the spread of omnicron,strikerglows,surgical masks are widely available and provide actual protection covering your face with a balaclava or keffiyeh doesn t prevent the spread of omnicron
227,2022-04-07 19:48:59+00:00,1.51216E+18,"55070329 It's Omnicron, sadly, she'll be fine! (Not so the country!)",arealmermaid2,it s omnicron sadly she ll be fine not so the country
228,2022-04-07 19:43:53+00:00,1.51215E+18,So this is what sober feels like again. 🥴I need to get high tonight!,Fallen_Cherub,so this is what sober feels like again i need to get high tonight
229,2022-04-07 19:43:25+00:00,1.51215E+18,Is it Saturday yet?,Fallen_Cherub,is it saturday yet
230,2022-04-07 19:40:43+00:00,1.51215E+18,_arthur Bruce stop with your bullshit tweets..they're soo annoying! U think u have all the answers but u don't..omnicron is a joke ..I kno cuz I have it right now and unvaxxed! I've had worse flues in my lifetime..cut the sh**,AdamBrimner,arthur bruce stop with your bullshit tweets they re soo annoying u think u have all the answers but u don t omnicron is a joke i kno cuz i have it right now and unvaxxed i ve had worse flues in my lifetime cut the sh
231,2022-04-07 19:13:00+00:00,1.51215E+18," 13  Diese jetzige Welle hat eine Mortalität von 0,5%, vor der Impfung/Omnicron waren es 2%.

Man kann nicht genau sagen was dazu geführt hat das es nur noch 0,5% sind, aber bei 15 Mio neuifektiuonen kann man nicht so tun als wäre das Virus belanglos.",Lyve66074783,diese jetzige welle hat eine mortalit t von vor der impfung omnicron waren es man kann nicht genau sagen was dazu gef hrt hat das es nur noch sind aber bei mio neuifektiuonen kann man nicht so tun als w re das virus belanglos
232,2022-04-07 19:06:47+00:00,1.51214E+18,"Someone is upset that  voted his conscience, rather than his skin color. ",watchingthewea1,someone is upset that voted his conscience rather than his skin color
233,2022-04-07 18:47:29+00:00,1.51214E+18, Omnicron,sheisavirgo25,omnicron
234,2022-04-07 18:43:38+00:00,1.51214E+18,_blue8  Masks are like a chain link fence to keep out mosquitos.  Highly populated areas are dense and use public transportation.  The vaccine has been useless for prevention of omnicron strand.,Ess44362020,blue masks are like a chain link fence to keep out mosquitos highly populated areas are dense and use public transportation the vaccine has been useless for prevention of omnicron strand
235,2022-04-07 18:00:10+00:00,1.51213E+18,Ha ,TheYoungMarcus,ha
236,2022-04-07 17:45:15+00:00,1.51212E+18,For months i referred to omicron as “omnicron”,guccimoccasins,for months i referred to omicron as omnicron
237,2022-04-07 17:41:20+00:00,1.51212E+18,"BA2 nyt april7_22
.
New omnicron wave looms as subvariant BA.2 takes off
  



.
The nytimes dailynews in three words or less minimalist textart ",NYTimesRedux,ba nyt april new omnicron wave looms as subvariant ba takes off the nytimes dailynews in three words or less minimalist textart
238,2022-04-07 17:37:10+00:00,1.51212E+18,I feel like omnicron,Rld_3,i feel like omnicron
239,2022-04-07 17:22:24+00:00,1.51212E+18, Omnicron tödlich. Ich schmeiß mich weg,Zico2608,omnicron t dlich ich schmei mich weg
240,2022-04-07 16:47:00+00:00,1.51211E+18,71 It can probably wipe out your natural immunity from omnicron so you can prolong the pandemic and keep this charade going.,hbbg,it can probably wipe out your natural immunity from omnicron so you can prolong the pandemic and keep this charade going
241,2022-04-07 16:10:43+00:00,1.5121E+18,"_wewon No and leery! I was good with the first round and the booster but for some reason, just not feeling okay about a 4th bc it’s not addressing the Omnicron strain- idk 🤷🏼‍♀️…sitting on the fence about it for some reason!",UgraYogagirl,wewon no and leery i was good with the first round and the booster but for some reason just not feeling okay about a th bc it s not addressing the omnicron strain idk sitting on the fence about it for some reason
242,2022-04-07 15:58:43+00:00,1.5121E+18,"  Hi Diana! I don't understand Paxlovid. I got Omnicron and didn't get anything to help me get over it. Didn't even tell my doctor I was +. Should I have? I'm confused. Guess I'm lucky, all I needed was some throat lozenges, hot tea, thermometer, hot water bottle and some Tylenol.",caichka,hi diana i don t understand paxlovid i got omnicron and didn t get anything to help me get over it didn t even tell my doctor i was should i have i m confused guess i m lucky all i needed was some throat lozenges hot tea thermometer hot water bottle and some tylenol
243,2022-04-07 15:52:53+00:00,1.5121E+18,Oh omnicron! merrychristmas happynewyear2021 singersoftiktok ohchristmastree ,kimmanningmusic,oh omnicron merrychristmas happynewyear singersoftiktok ohchristmastree
244,2022-04-07 15:50:17+00:00,1.5121E+18,3llSh0Ck__ _262 __ 24 First if u had Covid you have natural immunity. It’s far better than any vaccine. Second the “booster” or any vaccine doesn’t help with the current Covid strain which is Omnicron. The virus has evolved our meds have not.,deemsharma,llsh ck first if u had covid you have natural immunity it s far better than any vaccine second the booster or any vaccine doesn t help with the current covid strain which is omnicron the virus has evolved our meds have not
245,2022-04-07 15:49:30+00:00,1.5121E+18, *insert megamind meme saying “Gender Norm Bathrooms?” *,TheYoungMarcus,insert megamind meme saying gender norm bathrooms
246,2022-04-07 15:41:39+00:00,1.51209E+18,3 Hopefully its just the omnicron variant which is manageable. Stay hydrated. Thats important. Sending you healing vibes.,NumickRider,hopefully its just the omnicron variant which is manageable stay hydrated thats important sending you healing vibes
247,2022-04-07 15:37:45+00:00,1.51209E+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi sáng ở mỹ 07-04-2022
Nhấn vào đây để xem:
tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak  wildfire Omnicron OmnicronVariant WinterStorm ",AndynguyenTX,live in youtube tin t c tr c ti p bu i s ng m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak wildfire omnicron omnicronvariant winterstorm
248,2022-04-07 15:16:52+00:00,1.51209E+18,"11 I hope you get well soon, I was sick some days in Omnicron or something but I wasnt so bad some headache and I drank earl grey with bergamotte. I ate citrus or bergamotte also, its good for flue.",MaKza,i hope you get well soon i was sick some days in omnicron or something but i wasnt so bad some headache and i drank earl grey with bergamotte i ate citrus or bergamotte also its good for flue
249,2022-04-07 15:14:42+00:00,1.51209E+18,"Can one ""taint"" an already rock-bottom reputation? ",watchingthewea1,can one taint an already rock bottom reputation
250,2022-04-07 14:58:28+00:00,1.51208E+18,Thinking ab how i got kicked out of Native Hostel for going to the women’s restroom bc the mens was literally flooding lol a white girl snitched on me bc i flicked her off too tho.,TheYoungMarcus,thinking ab how i got kicked out of native hostel for going to the women s restroom bc the mens was literally flooding lol a white girl snitched on me bc i flicked her off too tho
251,2022-04-07 14:34:06+00:00,1.51208E+18,Crunchyroll bought and mixed catalogs with Funimation and y’all still watching Netflix anime huh.,TheYoungMarcus,crunchyroll bought and mixed catalogs with funimation and y all still watching netflix anime huh
252,2022-04-07 14:33:45+00:00,1.51208E+18,"1 And that's after a few months of Omnicron. What damage will it (in all its variants) do over the next year, or until the next major variant hits?

Perhaps HMG would rather see high levels of death, disablement and disruption than actually do something about it.",ClarissaOakes1,and that s after a few months of omnicron what damage will it in all its variants do over the next year or until the next major variant hits perhaps hmg would rather see high levels of death disablement and disruption than actually do something about it
253,2022-04-07 14:31:05+00:00,1.51208E+18,_97 Still COVID restrictions in Canada? We are now a month back to “normal”. Omnicron is a flu. Not much people needs to go to hospital anymore. Of 17 million 1800 hospital 160 intensive care,corfaceoffnl,still covid restrictions in canada we are now a month back to normal omnicron is a flu not much people needs to go to hospital anymore of million hospital intensive care
254,2022-04-07 14:20:15+00:00,1.51207E+18,777   Perhaps you need to understand Omnicron and BA.2 are not variants from Wuhan. Do you read anything outside of the narrative? Good lord!,whenthelightsg4,perhaps you need to understand omnicron and ba are not variants from wuhan do you read anything outside of the narrative good lord
255,2022-04-07 14:19:45+00:00,1.51207E+18," _socke _Lauterbach  _lindner Dank Omnicron und dem Fakt das man mit 3 Impfungen nur noch einen Grippeähnlichen Verlauf hat is die Pandemie nun erstmal endgültig vorbei, das ganze weiter aufrecht zu erhalten wäre halt einfach nur noch Schwachsinn.",Keichi,socke lauterbach lindner dank omnicron und dem fakt das man mit impfungen nur noch einen grippe hnlichen verlauf hat is die pandemie nun erstmal endg ltig vorbei das ganze weiter aufrecht zu erhalten w re halt einfach nur noch schwachsinn
256,2022-04-07 14:17:54+00:00,1.51207E+18,Is it Friday yet?,Fallen_Cherub,is it friday yet
257,2022-04-07 14:09:26+00:00,1.51207E+18," rücktrittdahmen RuecktrittLauterbach  treten sie zurück! Sie hetzter! Sie als Arzt, wissen wie viele Nebenwirkungen diese Impfung hat. Sie als Arzt, wissen wie die Impfung auf Omnicron wirkt (nämlich gar nicht) und befürworten diese. Sie haben sich schön blamiert.",Patri902Crypto,r cktrittdahmen ruecktrittlauterbach treten sie zur ck sie hetzter sie als arzt wissen wie viele nebenwirkungen diese impfung hat sie als arzt wissen wie die impfung auf omnicron wirkt n mlich gar nicht und bef rworten diese sie haben sich sch n blamiert
258,2022-04-07 14:08:14+00:00,1.51207E+18,_Mum Lies indeed…. I got omnicron recently as an unvaxxed 🤣,titusrider,mum lies indeed i got omnicron recently as an unvaxxed
259,2022-04-07 12:58:17+00:00,1.51205E+18,Not my phone autocorrecting Omnicron to Omnivore 🌱,Sofia__cg,not my phone autocorrecting omnicron to omnivore
260,2022-04-07 12:55:01+00:00,1.51205E+18,I woke up with a sore throat and feel like shit. What're my odds of it being omnicron?,Liberal_Umbreon,i woke up with a sore throat and feel like shit what re my odds of it being omnicron
261,2022-04-07 12:28:51+00:00,1.51204E+18," _Lauterbach Ist so meine Eltern und Brüder alle hatten Sie Omnicron, und die sind Felsenfest der Meinung, nur durch die Impfe und Booster haben die überlebt.",Deichi72,lauterbach ist so meine eltern und br der alle hatten sie omnicron und die sind felsenfest der meinung nur durch die impfe und booster haben die berlebt
262,2022-04-07 12:18:27+00:00,1.51204E+18,Varian Omnicron XE pulak .,syed_hamadi1,varian omnicron xe pulak
263,2022-04-07 12:04:50+00:00,1.51204E+18,88 This happened at my work during omnicron,R2G81,this happened at my work during omnicron
264,2022-04-07 12:00:00+00:00,1.51204E+18,"Experts are tracking BA.2, an Omnicron subvariant.

Click the link to learn more - ",AARPPA,experts are tracking ba an omnicron subvariant click the link to learn more
265,2022-04-07 11:45:55+00:00,1.51203E+18,"_2   With Omnicron, when we knew it was 10, the CDC said it was 5. Use discretion because employers wanted them back. Schools wanted kids back. This was never about learning or doing better or spread. It’s just go back to before. That’s how they deal with the trauma and denial.",SKAV4T,with omnicron when we knew it was the cdc said it was use discretion because employers wanted them back schools wanted kids back this was never about learning or doing better or spread it s just go back to before that s how they deal with the trauma and denial
266,2022-04-07 11:45:17+00:00,1.51203E+18,"   Speeding is a fineable offence... 

reporting your 8 yr old son (for example) having Omnicron is wildly different, as that’s very obvious!!",Kittykitano,speeding is a fineable offence reporting your yr old son for example having omnicron is wildly different as that s very obvious
267,2022-04-07 11:21:49+00:00,1.51203E+18,20102 Ojo ,soylacanallare1,ojo
268,2022-04-07 11:17:06+00:00,1.51203E+18,"1982 _Periodico  Jajajaja pero era tu mera jefa y te echo a la mierda. Sufre cerote, sufre!!!",soylacanallare1,periodico jajajaja pero era tu mera jefa y te echo a la mierda sufre cerote sufre
269,2022-04-07 11:15:15+00:00,1.51203E+18,_GT_ 1982 Con sus 600 likes! 🤣🤣🤣🤣🤣🤣,soylacanallare1,gt con sus likes
270,2022-04-07 11:10:39+00:00,1.51203E+18," Protegge eccome, protegge dalla coerenza e dalla razionalità 

Boosterizzatevi BESTIE che sta arrivando l' Omnicron Abarth  
🐑🐑🐑🐑",michel_mrk,protegge eccome protegge dalla coerenza e dalla razionalit boosterizzatevi bestie che sta arrivando l omnicron abarth
271,2022-04-07 11:09:10+00:00,1.51202E+18,  4_GT  11  _LVC  Esa mierda no me representa!,soylacanallare1,gt lvc esa mierda no me representa
272,2022-04-07 11:06:30+00:00,1.51202E+18,"1 Se las van a dejar ir hasta adentro..,. ",soylacanallare1,se las van a dejar ir hasta adentro
273,2022-04-07 11:00:42+00:00,1.51202E+18,_gt Vaya respeto hacia las mujeres la de este animal raro,soylacanallare1,gt vaya respeto hacia las mujeres la de este animal raro
274,2022-04-07 10:58:29+00:00,1.51202E+18, Ser puta,soylacanallare1,ser puta
275,2022-04-07 10:56:30+00:00,1.51202E+18,  Aprende a leer mamaita…,soylacanallare1,aprende a leer mamaita
276,2022-04-07 10:53:01+00:00,1.51202E+18,6th wave? Really? We were told Omnicron Prime was the wave 4. What happened to wave 5? Did it call in sick?!?,BruceH5150,th wave really we were told omnicron prime was the wave what happened to wave did it call in sick
277,2022-04-07 10:51:03+00:00,1.51202E+18,"1982  Estas hablando de  ?  Ya superalo cerote, te echaron a la verga y si no arregla tu situación de corrupto NUNCA vas a regresar a Guatemala. Lloriqueando igual a tu nana!  Ridículo!",soylacanallare1,estas hablando de ya superalo cerote te echaron a la verga y si no arregla tu situaci n de corrupto nunca vas a regresar a guatemala lloriqueando igual a tu nana rid culo
278,2022-04-07 10:45:46+00:00,1.51202E+18,Demam vaksin booster malah luih parah daripada omnicron 😵‍💫,yuntoto,demam vaksin booster malah luih parah daripada omnicron
279,2022-04-07 10:14:43+00:00,1.51201E+18,My cat ears are stuck in china because of omnicron,un1qa,my cat ears are stuck in china because of omnicron
280,2022-04-07 10:06:47+00:00,1.51201E+18,"_Fan_NJ 4TheNet They can tell because it’s from Omnicron because when it’s a variant it kinda has a glitch that’s not the same as Omnicron, but just a tiny one. Not like 50 different different glitches which is a new variant. Trust me the OG COVID was a lot worse than Omnicron (the OG one).",FPOnTheDL,fan nj thenet they can tell because it s from omnicron because when it s a variant it kinda has a glitch that s not the same as omnicron but just a tiny one not like different different glitches which is a new variant trust me the og covid was a lot worse than omnicron the og one
281,2022-04-07 10:01:16+00:00,1.51201E+18," People question nothing. In the same way, they were pushing the booster for Omnicron when the booster was made before Omni was a twinkle in the eye.",wickham_hurd,people question nothing in the same way they were pushing the booster for omnicron when the booster was made before omni was a twinkle in the eye
282,2022-04-07 10:00:15+00:00,1.51201E+18, Anch'io e poi vorrei ancora Omnicron ed poi ancora Omnicron ma Abarth in modo che vi boosterizzati tutti per un futuro migliore come quelli come mio figlio che un ago non l'han mai visto neanche dopo la legge Lorenzin,michel_mrk,anch io e poi vorrei ancora omnicron ed poi ancora omnicron ma abarth in modo che vi boosterizzati tutti per un futuro migliore come quelli come mio figlio che un ago non l han mai visto neanche dopo la legge lorenzin
283,2022-04-07 09:58:52+00:00,1.51201E+18," De varianten na Corona. Van 1 februari 2021.
Alpha.
Delta.
Omnicron
Zeta
Ba 1. en Ba.2
En nu XD En XE. De variant met Ba1 en Ba2.

Dus Corona wordt een steeds lichtere vorm. ",Hallo12345620,de varianten na corona van februari alpha delta omnicron zeta ba en ba en nu xd en xe de variant met ba en ba dus corona wordt een steeds lichtere vorm
285,2022-04-07 09:45:16+00:00,1.512E+18, The Covid inoculation did not work with the original COVID-19 variant. It only took a few months to see breakthrough cases. The spike protein of the Omnicron variant is at least 30% different. The present inoculation does not work on it at all. Healthy kids don’t need it period,ScottHe51108390,the covid inoculation did not work with the original covid variant it only took a few months to see breakthrough cases the spike protein of the omnicron variant is at least different the present inoculation does not work on it at all healthy kids don t need it period
286,2022-04-07 09:31:01+00:00,1.512E+18,I currently have Omnicron and feel like Bruce Almighty when he first got his powers. This itchy throat and cough slaps,SeanDOlfc,i currently have omnicron and feel like bruce almighty when he first got his powers this itchy throat and cough slaps
287,2022-04-07 09:30:13+00:00,1.512E+18,"4 I was worried about the other mutations of Omnicron, but hopefully it will recede. At least until winter.",RebeccaMassal,i was worried about the other mutations of omnicron but hopefully it will recede at least until winter
288,2022-04-07 08:21:06+00:00,1.51198E+18," @_msancheez Vaya pedazo de maricon, eres peor que un virus",Omnicron21,msancheez vaya pedazo de maricon eres peor que un virus
289,2022-04-07 08:15:16+00:00,1.51198E+18, Announcing the new Omnicron XE,TraderPse,announcing the new omnicron xe
290,2022-04-07 07:58:03+00:00,1.51198E+18,"730 11 1dv3 Its 2022 and we have ""safe and effective drugs"" with omnicron that's supposed to be 1/10 the lethality vs the wuhan strain.

Are you seeing the glaring problem in the program yet? Something's killing a lot people, but its not covid.

You know what it is by now.

The ""vaccine"". ",Sea__Sebastian,dv its and we have safe and effective drugs with omnicron that s supposed to be the lethality vs the wuhan strain are you seeing the glaring problem in the program yet something s killing a lot people but its not covid you know what it is by now the vaccine
291,2022-04-07 07:44:16+00:00,1.51197E+18,"_kannan  I missed it when it was released since it was close to the Omnicron wave. And then got really busy. But so glad I watched it. I am not even a sports/ cricket fan. But Kabir has a made a fabulous movie, so entertaining and inspiring.",chhabs,kannan i missed it when it was released since it was close to the omnicron wave and then got really busy but so glad i watched it i am not even a sports cricket fan but kabir has a made a fabulous movie so entertaining and inspiring
292,2022-04-07 06:35:35+00:00,1.51196E+18,_qc Pfizer disait pas que le vaccin pour omnicron serait prêt pour mars et que les vaccins arn étaient conçu pour être modifiéea rapidement? Pourtant on est en avril et 0 nouvelle la dessus 😂,marc_choquette,qc pfizer disait pas que le vaccin pour omnicron serait pr t pour mars et que les vaccins arn taient con u pour tre modifi ea rapidement pourtant on est en avril et nouvelle la dessus
293,2022-04-07 06:26:50+00:00,1.51195E+18, Who is going to listen the masking mandate has been removed . Whoever was wearing is mask now isn’t … what is this omnicron xe variant &amp; what are its symptoms,Parinazmistry5,who is going to listen the masking mandate has been removed whoever was wearing is mask now isn t what is this omnicron xe variant amp what are its symptoms
294,2022-04-07 06:17:19+00:00,1.51195E+18,Closing Time. Continue to Either Stay Safe or Get Vaccinated From COVID19/Omnicron. LATER Tweeters. Once Again. A Very HAPPY HAPPY BIRTHDAY To The Gorgeous Aussie Model Star. _mw!!! 🎂🥳🎉🎈🌺🌹🎂🥳🎉🎈🌺🌹 ,deadcon8,closing time continue to either stay safe or get vaccinated from covid omnicron later tweeters once again a very happy happy birthday to the gorgeous aussie model star mw
295,2022-04-07 06:09:28+00:00,1.51195E+18,These Omicron variants have now started sounding like car models. Omicron XE now Omnicron AT next God knows. ,KaranChoudhury1,these omicron variants have now started sounding like car models omicron xe now omnicron at next god knows
296,2022-04-07 05:58:28+00:00,1.51195E+18, Bargaining her with a pecan?!? I’m having all types of emotions!?♥️ I love them so much!,Fallen_Cherub,bargaining her with a pecan i m having all types of emotions i love them so much
297,2022-04-07 05:51:38+00:00,1.51194E+18, 290  Omnicron showing China that zero policy unsustainable,AndresGIbanez,omnicron showing china that zero policy unsustainable
298,2022-04-07 05:47:28+00:00,1.51194E+18,"Might as well declare a new virus instead of the incessant and unmitigated “variants of COVID-19”. Ostensibly, Omnicron XE has “extremely high transmissibility” according to a female virologist . Make it COVID-22.",TIAGOMAULLE,might as well declare a new virus instead of the incessant and unmitigated variants of covid ostensibly omnicron xe has extremely high transmissibility according to a female virologist make it covid
299,2022-04-07 05:37:46+00:00,1.51194E+18, The tummy jigglies! 🥹🥹♥️♥️♥️🤭,Fallen_Cherub,the tummy jigglies
300,2022-04-07 05:25:29+00:00,1.51194E+18, Thanks for the update. Now we all know to stay away now that you are now more susceptible to Omnicron than an unvaxed person.,Gadianton12,thanks for the update now we all know to stay away now that you are now more susceptible to omnicron than an unvaxed person
301,2022-04-07 05:19:53+00:00,1.51194E+18," DONT USE RATS: fact that we both tested negative on rats so went and got a pcr same day and it came back both positive, nurse at testing centre stated omnicron not showing uo much on rapids as it starts in the throat not nose. If you have symptoms get a pcr, stop the spread",pipsta_82,dont use rats fact that we both tested negative on rats so went and got a pcr same day and it came back both positive nurse at testing centre stated omnicron not showing uo much on rapids as it starts in the throat not nose if you have symptoms get a pcr stop the spread
302,2022-04-07 05:11:19+00:00,1.51193E+18,De mis nietos la mayor de 12 años de los 5 . 2 se vacunaron y 3 no los vacunaron los que se vacunaron les dio Omnicron.,EduardoWesselh1,de mis nietos la mayor de a os de los se vacunaron y no los vacunaron los que se vacunaron les dio omnicron
303,2022-04-07 05:07:44+00:00,1.51193E+18,  _theAlien  _strikes _year_is_one     1 All this film is great but Beast of No Nation will always be my number one when ever that movie is on a list. 👌🏾,Fallen_Cherub,thealien strikes year is one all this film is great but beast of no nation will always be my number one when ever that movie is on a list
304,2022-04-07 04:32:19+00:00,1.51192E+18,"有個支那人說，omnicron 致死率已經是0了幹嘛還要打第三劑？

就是要打啊，怕你們他媽的又鍊出新品種。",Aliceyeh,omnicron
305,2022-04-07 04:27:52+00:00,1.51192E+18," My hubby and I both got Omnicron. A few days feel like you have a bad cold. Both vaxxed.  My son, his pregnant wife and 2 boys not vaxxed. I gave it to them. Same symptoms.  So much for the shot works and your symptoms aren't as bad if you're vaxxed. It's time to live in reality.",winlaw_vanice,my hubby and i both got omnicron a few days feel like you have a bad cold both vaxxed my son his pregnant wife and boys not vaxxed i gave it to them same symptoms so much for the shot works and your symptoms aren t as bad if you re vaxxed it s time to live in reality
306,2022-04-07 04:07:36+00:00,1.51192E+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi tối ở mỹ 06-04-2022
Nhấn vào đây để xem:
tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak  wildfire Omnicron OmnicronVariant WinterStor",AndynguyenTX,live in youtube tin t c tr c ti p bu i t i m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak wildfire omnicron omnicronvariant winterstor
307,2022-04-07 04:07:24+00:00,1.51192E+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi tối ở mỹ 06-04-2022
Nhấn vào đây để xem:
tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak  wildfire Omnicron OmnicronVariant WinterStor ",AndynguyenTX,live in youtube tin t c tr c ti p bu i t i m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak wildfire omnicron omnicronvariant winterstor
308,2022-04-07 03:59:40+00:00,1.51192E+18,Will Smith fear being cancelled for his Oscar slap. Oh well if it isn’t the consequences of his actions.🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️,Fallen_Cherub,will smith fear being cancelled for his oscar slap oh well if it isn t the consequences of his actions
309,2022-04-07 03:56:16+00:00,1.51192E+18, _ I am a shell of a Marcus today,TheYoungMarcus,i am a shell of a marcus today
310,2022-04-07 03:38:38+00:00,1.51191E+18, I pity the fool that thinks they need to mask and distance with omnicron strains.,SoMathur,i pity the fool that thinks they need to mask and distance with omnicron strains
311,2022-04-07 03:33:15+00:00,1.51191E+18,"So the market reacted because of this? You know what to do next...🤭 Omnicron Xe
",therealryuji,so the market reacted because of this you know what to do next omnicron xe
312,2022-04-07 03:11:12+00:00,1.5119E+18," Delta
Sinovac
Sinovac
Omnicron
Moderna

🙃",DabelyuPhi,delta sinovac sinovac omnicron moderna
313,2022-04-07 03:09:53+00:00,1.5119E+18,Damn the girl i used to sit next to in hs history class is on one of them netflix dating shows. Fumbled.,TheYoungMarcus,damn the girl i used to sit next to in hs history class is on one of them netflix dating shows fumbled
314,2022-04-07 02:29:49+00:00,1.51189E+18,Ive done everything today off 1.5 hours of sleep. I cant be Human.,TheYoungMarcus,ive done everything today off hours of sleep i cant be human
